"","kTotal","kWithin","kOut","kDiff"
"ENSXMAG00000013857",433.267061916321,184.55753403634,248.70952787998,-64.1519938436402
"ENSXMAG00000013908",358.425797304339,258.242900507348,100.18289679699,158.060003710358
"ENSXMAG00000013973",365.265782521761,141.299403363443,223.966379158318,-82.6669757948746
"ENSXMAG00000013994",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000014021",414.551788710453,91.7762294550684,322.775559255385,-230.999329800316
"ENSXMAG00000014024",371.885529335419,70.6636858753689,301.22184346005,-230.558157584681
"ENSXMAG00000014028",357.135772455317,234.520446887412,122.615325567905,111.905121319507
"ENSXMAG00000014057",397.030799680893,44.3690509525197,352.661748728373,-308.292697775853
"ENSXMAG00000014163",355.293139865749,114.099711152977,241.193428712772,-127.093717559794
"ENSXMAG00000014249",422.764265772166,105.01663295887,317.747632813296,-212.730999854426
"ENSXMAG00000014310",356.984957914487,47.312160951177,309.67279696331,-262.360636012133
"ENSXMAG00000014344",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000014383",404.273820255734,135.396995284477,268.876824971257,-133.479829686781
"ENSXMAG00000014387",364.952530050532,191.682274301123,173.270255749408,18.4120185517152
"ENSXMAG00000014393",393.276205961196,76.4987819126263,316.77742404857,-240.278642135943
"ENSXMAG00000014533",405.615419952643,126.685753277546,278.929666675098,-152.243913397552
"ENSXMAG00000014543",384.368007848852,202.996158242316,181.371849606536,21.6243086357794
"ENSXMAG00000014625",375.302061195132,113.345356226687,261.956704968446,-148.611348741759
"ENSXMAG00000014825",422.325137154349,184.229220753353,238.095916400996,-53.866695647643
"ENSXMAG00000014855",395.214738722354,140.003119079981,255.211619642373,-115.208500562392
"ENSXMAG00000014941",447.214553696696,142.576326860529,304.638226836167,-162.061899975638
"ENSXMAG00000014943",410.375152061898,69.3857918082975,340.9893602536,-271.603568445303
"ENSXMAG00000014989",429.34580750736,91.6262638803525,337.719543627008,-246.093279746655
"ENSXMAG00000015013",370.872499117104,151.512763879631,219.359735237473,-67.8469713578416
"ENSXMAG00000015014",392.888252055954,89.7419514157149,303.146300640239,-213.404349224524
"ENSXMAG00000015057",369.201450864095,138.279240355454,230.922210508641,-92.6429701531877
"ENSXMAG00000015068",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000015089",377.81451093932,114.115258818046,263.699252121274,-149.583993303229
"ENSXMAG00000015317",421.256717633211,139.270435476244,281.986282156966,-142.715846680722
"ENSXMAG00000015321",356.790985068986,48.0546229015031,308.736362167483,-260.68173926598
"ENSXMAG00000015341",364.372948059603,143.806013508293,220.56693455131,-76.7609210430168
"ENSXMAG00000015389",394.075883775506,259.325811053499,134.750072722007,124.575738331493
"ENSXMAG00000015409",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000015446",426.353425837451,283.702620318552,142.650805518899,141.051814799653
"ENSXMAG00000015447",381.670892873878,150.924156547682,230.746736326196,-79.8225797785138
"ENSXMAG00000015537",366.748616092871,55.4737665280696,311.274849564801,-255.801083036732
"ENSXMAG00000015563",367.578849599632,285.992966933388,81.5858826662442,204.407084267144
"ENSXMAG00000015668",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000015707",398.246639159536,244.758837048725,153.487802110811,91.2710349379132
"ENSXMAG00000015719",428.784259320988,139.903961443737,288.88029787725,-148.976336433513
"ENSXMAG00000015745",370.383823878659,135.411922079094,234.971901799566,-99.5599797204721
"ENSXMAG00000015749",390.148601150244,109.451600085338,280.697001064906,-171.245400979567
"ENSXMAG00000015775",492.51777637183,40.4566197841165,452.061156587714,-411.604536803597
"ENSXMAG00000015828",395.129129171221,171.329459790387,223.799669380834,-52.4702095904465
"ENSXMAG00000015849",370.095372427381,110.080451696698,260.014920730683,-149.934469033985
"ENSXMAG00000015853",374.721417326086,168.388568199634,206.332849126452,-37.9442809268181
"ENSXMAG00000015855",403.771421776904,153.743120239866,250.028301537037,-96.2851812971709
"ENSXMAG00000015974",432.21879981201,141.64260965343,290.57619015858,-148.93358050515
"ENSXMAG00000015995",453.822180679964,250.233130959181,203.589049720782,46.6440812383988
"ENSXMAG00000016049",360.188151303626,112.722389972534,247.465761331091,-134.743371358557
"ENSXMAG00000016061",361.256395165534,111.08687469304,250.169520472494,-139.082645779455
"ENSXMAG00000016067",369.720302051849,188.935911500274,180.784390551575,8.15152094869876
"ENSXMAG00000016090",369.79082927461,159.470835503075,210.319993771535,-50.8491582684595
"ENSXMAG00000016099",429.054459165937,159.11491829184,269.939540874097,-110.824622582256
"ENSXMAG00000016112",365.80735577712,142.531677949016,223.275677828104,-80.7439998790881
"ENSXMAG00000016150",381.04819991889,279.670588722879,101.37761119601,178.292977526869
"ENSXMAG00000016208",356.614005994419,136.54002199679,220.073983997629,-83.533962000839
"ENSXMAG00000016211",405.142582227597,97.8768286891993,307.265753538398,-209.388924849198
"ENSXMAG00000016251",373.889087631325,112.536406926452,261.352680704873,-148.816273778421
"ENSXMAG00000016254",354.456373015298,94.4986514148858,259.957721600412,-165.459070185526
"ENSXMAG00000016263",396.962741829852,100.814379323232,296.14836250662,-195.333983183387
"ENSXMAG00000016300",359.184715309005,162.706304052639,196.478411256366,-33.772107203727
"ENSXMAG00000016388",466.639554802401,209.432381621896,257.207173180505,-47.7747915586094
"ENSXMAG00000016434",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000016438",420.504493136318,122.931974445184,297.572518691134,-174.64054424595
"ENSXMAG00000016519",376.55482524318,47.6946483858407,328.86017685734,-281.165528471499
"ENSXMAG00000016520",391.972993041958,70.8054454758684,321.167547566089,-250.362102090221
"ENSXMAG00000016569",361.359979493312,217.933363793458,143.426615699854,74.5067480936042
"ENSXMAG00000016592",377.378730626693,199.914324347993,177.4644062787,22.4499180692934
"ENSXMAG00000016610",373.836517462272,74.4371319368722,299.3993855254,-224.962253588528
"ENSXMAG00000016624",398.910957266974,36.4295285929967,362.481428673978,-326.051900080981
"ENSXMAG00000016638",383.344140088432,64.5079163104885,318.836223777944,-254.328307467455
"ENSXMAG00000016644",361.541756213842,170.473022767042,191.0687334468,-20.595710679758
"ENSXMAG00000016663",395.055992201679,119.647332319691,275.408659881987,-155.761327562296
"ENSXMAG00000016673",366.599255912386,171.934827009417,194.664428902969,-22.7296018935518
"ENSXMAG00000016712",410.326560669345,113.642753051283,296.683807618063,-183.04105456678
"ENSXMAG00000016716",413.99080240455,78.8645248951096,335.12627750944,-256.26175261433
"ENSXMAG00000016717",412.529097595715,131.626303035715,280.90279456,-149.276491524285
"ENSXMAG00000016759",371.571765032833,152.748987294276,218.822777738557,-66.0737904442811
"ENSXMAG00000016761",369.066844468176,149.80021999193,219.266624476246,-69.4664044843161
"ENSXMAG00000016778",356.313646838126,30.8811122296464,325.43253460848,-294.551422378834
"ENSXMAG00000016793",369.331274321533,75.7230172938813,293.608257027652,-217.88523973377
"ENSXMAG00000016809",370.534943563833,166.408792915775,204.126150648059,-37.7173577322842
"ENSXMAG00000016816",396.524489429807,127.93794219341,268.586547236396,-140.648605042986
"ENSXMAG00000016822",377.242064683573,178.908573933743,198.33349074983,-19.4249168160874
"ENSXMAG00000016859",400.093489648024,33.7258207767694,366.367668871255,-332.641848094485
"ENSXMAG00000016870",369.3417583352,211.002657403274,158.339100931926,52.6635564713486
"ENSXMAG00000016905",465.101205443383,243.626842197256,221.474363246126,22.1524789511298
"ENSXMAG00000017071",432.370274028967,153.373142739839,278.997131289128,-125.623988549289
"ENSXMAG00000017078",449.317020210962,63.0960578955287,386.220962315434,-323.124904419905
"ENSXMAG00000017100",392.169649109353,134.484911888637,257.684737220716,-123.199825332078
"ENSXMAG00000017108",369.505297187183,198.090409612319,171.414887574864,26.6755220374545
"ENSXMAG00000017164",400.213782151707,290.890220222347,109.32356192936,181.566658292987
"ENSXMAG00000017238",441.208284475693,126.723036535649,314.485247940044,-187.762211404395
"ENSXMAG00000017239",448.180799051037,131.247463239232,316.933335811805,-185.685872572573
"ENSXMAG00000017283",368.545077370969,214.703455722663,153.841621648307,60.8618340743562
"ENSXMAG00000017291",427.517709567598,112.219933995469,315.297775572129,-203.07784157666
"ENSXMAG00000017324",437.818866856954,86.6958663035201,351.123000553434,-264.427134249914
"ENSXMAG00000017334",387.682931418459,101.662654118499,286.020277299961,-184.357623181462
"ENSXMAG00000017384",388.735939229682,48.9422432962092,339.793695933473,-290.851452637264
"ENSXMAG00000017388",458.595643430187,71.6816347430708,386.914008687116,-315.232373944045
"ENSXMAG00000017420",364.636699404191,162.90291114329,201.733788260901,-38.8308771176117
"ENSXMAG00000017467",379.359582766073,89.2596760842192,290.099906681854,-200.840230597635
"ENSXMAG00000017476",403.648503687135,122.774316418113,280.874187269022,-158.099870850908
"ENSXMAG00000017522",394.937140289349,148.79080737017,246.146332919179,-97.3555255490089
"ENSXMAG00000017527",391.636366420129,181.528408522676,210.107957897454,-28.5795493747779
"ENSXMAG00000017619",414.691037348452,44.0300454135012,370.660991934951,-326.63094652145
"ENSXMAG00000017641",369.160256794856,121.97888803253,247.181368762326,-125.202480729796
"ENSXMAG00000017653",451.568788240349,124.248958029211,327.319830211138,-203.070872181927
"ENSXMAG00000017687",364.071213004276,284.70856197282,79.3626510314567,205.345910941363
"ENSXMAG00000017741",395.190572024327,223.393056810906,171.797515213421,51.5955415974848
"ENSXMAG00000017749",374.391886957587,97.9870697067085,276.404817250879,-178.41774754417
"ENSXMAG00000017763",390.694988983621,85.1989446237706,305.496044359851,-220.29709973608
"ENSXMAG00000017791",411.791272433775,40.2109087969321,371.580363636843,-331.369454839911
"ENSXMAG00000017821",407.395752043105,57.6688885963882,349.726863446717,-292.057974850329
"ENSXMAG00000017824",497.878498553939,114.25361681681,383.624881737129,-269.371264920319
"ENSXMAG00000017839",376.221705325486,150.975298610109,225.246406715377,-74.2711081052673
"ENSXMAG00000017875",406.065408598953,83.0458553075653,323.019553291388,-239.973697983823
"ENSXMAG00000017876",354.59004236319,134.403103305391,220.186939057799,-85.7838357524084
"ENSXMAG00000017907",363.394468623552,197.433169071939,165.961299551613,31.471869520326
"ENSXMAG00000017947",416.493737473706,137.243782953043,279.249954520662,-142.006171567619
"ENSXMAG00000017965",416.591187888161,131.189899848106,285.401288040055,-154.211388191949
"ENSXMAG00000017972",383.76042277106,217.276591956065,166.483830814996,50.7927611410686
"ENSXMAG00000018014",442.530635670718,200.976363668522,241.554272002196,-40.5779083336743
"ENSXMAG00000018022",403.536000032645,253.680048041224,149.855951991421,103.824096049803
"ENSXMAG00000018099",366.823729170667,89.9356173555899,276.888111815078,-186.952494459488
"ENSXMAG00000018119",397.579270876273,89.4461234057515,308.133147470522,-218.68702406477
"ENSXMAG00000018124",360.636718326476,248.790343615578,111.846374710898,136.943968904679
"ENSXMAG00000018127",422.611160303372,158.957441668537,263.653718634835,-104.696276966298
"ENSXMAG00000018128",384.027772906239,91.3933652578322,292.634407648406,-201.241042390574
"ENSXMAG00000018141",470.492477226449,195.995374533981,274.497102692467,-78.501728158486
"ENSXMAG00000018155",438.898065325478,155.077774953719,283.820290371758,-128.742515418039
"ENSXMAG00000018161",370.721181268614,181.587548940163,189.133632328451,-7.54608338828751
"ENSXMAG00000018181",481.401692869017,245.258902185531,236.142790683485,9.11611150204641
"ENSXMAG00000018187",381.226282584351,151.876004313588,229.350278270763,-77.4742739571745
"ENSXMAG00000018209",366.756594040316,101.415511246652,265.341082793664,-163.925571547012
"ENSXMAG00000018217",403.198132012076,136.109746210872,267.088385801204,-130.978639590332
"ENSXMAG00000018257",376.955257788388,173.517315084263,203.437942704125,-29.9206276198619
"ENSXMAG00000018279",446.342316109185,284.304671232712,162.037644876473,122.267026356239
"ENSXMAG00000018307",460.084471350993,42.4653352424608,417.619136108532,-375.153800866071
"ENSXMAG00000018340",360.801928274855,154.874478760204,205.927449514651,-51.052970754447
"ENSXMAG00000018358",424.201711410694,100.255077757007,323.946633653687,-223.69155589668
"ENSXMAG00000018451",367.412231906168,267.33889859726,100.073333308908,167.265565288351
"ENSXMAG00000018490",375.546453896159,139.784040577324,235.762413318836,-95.9783727415122
"ENSXMAG00000018512",363.884523317462,143.409677024056,220.474846293405,-77.0651692693492
"ENSXMAG00000018525",456.324992505865,301.743375825201,154.581616680664,147.161759144536
"ENSXMAG00000018608",366.875778255591,151.295729911141,215.58004834445,-64.2843184333093
"ENSXMAG00000018648",384.165508381514,127.033550998072,257.131957383442,-130.09840638537
"ENSXMAG00000018683",404.185684255406,77.9858453340789,326.199838921327,-248.213993587248
"ENSXMAG00000018699",398.09148843086,37.2259887606144,360.865499670246,-323.639510909631
"ENSXMAG00000018735",394.988458768431,291.941400934253,103.047057834178,188.894343100075
"ENSXMAG00000018744",374.677613805099,131.913918556329,242.76369524877,-110.84977669244
"ENSXMAG00000018762",354.15223126026,125.438368095296,228.713863164964,-103.275495069668
"ENSXMAG00000018774",360.740147803711,132.246982374078,228.493165429633,-96.2461830555544
"ENSXMAG00000018777",392.037324441608,88.9146672993532,303.122657142255,-214.207989842902
"ENSXMAG00000018785",422.576312417876,42.4807385773946,380.095573840481,-337.614835263087
"ENSXMAG00000018827",356.926995155907,188.325799665325,168.601195490581,19.7246041747441
"ENSXMAG00000018886",370.450788086814,141.412513109955,229.038274976859,-87.625761866904
"ENSXMAG00000018906",367.479224817924,208.391678449863,159.087546368061,49.3041320818025
"ENSXMAG00000018926",370.774489382473,69.6951004454903,301.079388936983,-231.384288491493
"ENSXMAG00000018930",375.936330799811,249.559111452996,126.377219346815,123.18189210618
"ENSXMAG00000018936",396.34413527515,294.473893595515,101.870241679635,192.60365191588
"ENSXMAG00000018941",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000018942",369.891952171982,136.169307841797,233.722644330185,-97.5533364883887
"ENSXMAG00000018943",390.842222351959,137.372383138249,253.469839213711,-116.097456075462
"ENSXMAG00000018984",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000018995",450.731724316207,119.003165689612,331.728558626595,-212.725392936983
"ENSXMAG00000019058",375.600557522826,79.7151505411223,295.885406981704,-216.170256440582
"ENSXMAG00000019140",416.144928819061,134.53209035198,281.612838467081,-147.080748115101
"ENSXMAG00000019152",430.199870186108,141.112661269631,289.087208916478,-147.974547646847
"ENSXMAG00000019165",354.577459910865,39.9993992534264,314.578060657438,-274.578661404012
"ENSXMAG00000019166",393.862156928594,225.422380639726,168.439776288867,56.9826043508592
"ENSXMAG00000019178",370.667851102281,107.34182932807,263.326021774211,-155.984192446142
"ENSXMAG00000019192",384.696088755599,149.12453341227,235.571555343329,-86.4470219310599
"ENSXMAG00000019211",358.453189817654,152.45692157623,205.996268241425,-53.5393466651952
"ENSXMAG00000019229",435.787659826881,166.235868414354,269.551791412527,-103.315922998173
"ENSXMAG00000019239",360.813117775259,78.2024382740826,282.610679501176,-204.408241227093
"ENSXMAG00000019267",364.575668097722,161.201484561038,203.374183536683,-42.172698975645
"ENSXMAG00000019283",400.692909988667,138.838600443474,261.854309545193,-123.015709101718
"ENSXMAG00000019306",380.623604748194,54.5047683319578,326.118836416236,-271.614068084279
"ENSXMAG00000019350",434.153454150312,135.229010233435,298.924443916877,-163.695433683441
"ENSXMAG00000019389",371.368237286447,169.884286200369,201.483951086078,-31.5996648857084
"ENSXMAG00000019404",356.931765509709,158.425803154666,198.505962355043,-40.0801592003772
"ENSXMAG00000019418",374.976253245009,133.754147730809,241.2221055142,-107.467957783392
"ENSXMAG00000019506",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000019520",379.358302145342,201.223073548342,178.135228596999,23.0878449513428
"ENSXMAG00000019565",394.181542556654,156.48563263108,237.695909925573,-81.2102772944932
"ENSXMAG00000019585",392.550998844327,138.38377968884,254.167219155487,-115.783439466647
"ENSXMAG00000019610",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000019647",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000019685",417.457513780239,38.1940553748449,379.263458405394,-341.069403030549
"ENSXMAG00000019693",356.898780668508,131.737969056213,225.160811612295,-93.4228425560822
"ENSXMAG00000019734",374.140329999289,86.9793632746543,287.160966724635,-200.181603449981
"ENSXMAG00000019766",395.148646579514,117.820245019346,277.328401560168,-159.508156540821
"ENSXMAG00000019812",358.337132085789,62.3312688784012,296.005863207388,-233.674594328987
"ENSXMAG00000019819",385.413949862742,50.9201354944219,334.49381436832,-283.573678873898
"ENSXMAG00000019825",354.789058450563,98.0333124351734,256.75574601539,-158.722433580216
"ENSXMAG00000019856",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000019912",402.645642844459,254.429015494463,148.216627349995,106.212388144468
"ENSXMAG00000019968",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020089",458.747869297658,162.422837066159,296.325032231499,-133.90219516534
"ENSXMAG00000020124",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020252",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020294",368.457570886169,130.600657576286,237.856913309883,-107.256255733597
"ENSXMAG00000020328",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020367",372.742538459256,238.189924681596,134.55261377766,103.637310903937
"ENSXMAG00000020397",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020437",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020518",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020654",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020705",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020729",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020737",404.240125645831,182.432912588588,221.807213057243,-39.3743004686543
"ENSXMAG00000020797.2",365.11572451954,113.616449617824,251.499274901716,-137.882825283892
